,Lat,Population,Lon,Voivodeship
2396055,51.55486111115236,0.9416490012303128,21.400972222239343,mazowieckie
15081793,50.362638888929176,0.7630866835893158,20.350138888905168,świętokrzyskie
7903019,52.21375000004177,0.9095962174607286,21.955694444462008,mazowieckie
2599742,52.66625000004213,1.7454618973683569,17.934305555569907,kujawsko-pomorskie
15900481,50.211805555595724,1.1583486759853996,21.952361111128674,podkarpackie
10833439,52.04847222226386,5.643056462747265,20.454583333349696,mazowieckie
26421,49.79708333337317,1.1004034348616951,22.545138888906926,podkarpackie
10955830,52.9406944444868,1.1330911457602986,21.025416666683487,mazowieckie
29551,50.81263888892954,0.7890557561298491,21.3295833333504,świętokrzyskie
2893332,51.82430555559701,0.9084343397720832,18.06680555557001,wielkopolskie
13814282,50.519583333373745,1.8061652441408629,22.117083333351026,podkarpackie
14379373,50.59486111115159,0.6820352748058077,23.40847222224095,lubelskie
2537164,54.13930555559887,0.9451639503212856,20.65958333334986,warmińsko-mazurskie
16284595,53.06347222226467,1.6625269922202006,17.969583333347707,kujawsko-pomorskie
10542742,52.73430555559774,1.18572093720979,19.696250000015755,mazowieckie
5382903,52.5226388889309,1.241562967408168,21.63069444446175,mazowieckie
4589418,53.93513888893204,1.6366929989097296,18.328194444459108,pomorskie
5021121,52.16736111115284,4.389682948162527,21.08986111112798,mazowieckie
12623942,50.27402777781799,6.999489541126068,19.170416666682,śląskie
14228653,51.19375000004095,1.8638154469940047,20.381527777794087,świętokrzyskie
8907243,50.912361111151846,1.208609127768126,21.065972222239076,świętokrzyskie
1345165,52.858750000042285,1.4160930776619882,16.085138888901756,wielkopolskie
8464025,51.292916666707704,4.7081676751461865,15.563194444456894,dolnośląskie
2294503,51.393750000041116,1.1236560941120726,18.6818055555705,łódzkie
15588590,52.21125000004177,1.1233195271558707,17.94152777779213,wielkopolskie
1724226,52.4418055555975,0.8257579887479024,21.673472222239557,mazowieckie
2881959,51.118472222263115,1.0196086156833737,21.661527777795104,mazowieckie
15489713,50.28847222226245,1.1124420579854999,21.391805555572667,podkarpackie
7000649,53.71652777782075,2.113829746558193,21.779305555572982,warmińsko-mazurskie
199618,50.930972222262966,0.9802769930372246,22.446805555573512,lubelskie
14185985,51.159861111152026,1.452597992758128,15.105694444456526,dolnośląskie
5252145,49.92180555559549,1.6102277731269734,19.674305555571294,małopolskie
14733423,53.827083333376386,9.857280011528378,22.369305555573447,warmińsko-mazurskie
2037799,51.66430555559688,0.967757745996352,17.965694444458816,wielkopolskie
4634262,52.01291666670827,1.2279226297806063,23.111250000018487,lubelskie
5138336,50.10208333337342,3.2080014625748148,18.557638888903735,śląskie
6096626,50.237638888929084,6.263951374759532,18.87736111112621,śląskie
7799206,53.59402777782064,1.1313996495317795,19.497916666682265,warmińsko-mazurskie
8962073,51.26791666670768,1.5140687631209209,20.94513888890564,mazowieckie
7190365,53.56041666670953,11.51997787525375,18.776250000015022,kujawsko-pomorskie
409166,51.38902777781889,13.868152593347466,16.204305555568517,dolnośląskie
5100523,51.01847222226304,0.8656425781914547,21.54152777779501,świętokrzyskie
15970572,52.32458333337519,2.709117471348244,21.22486111112809,mazowieckie
13327109,49.652638888928614,2.071935332723485,19.32208333334879,śląskie
10210358,51.66402777781911,1.0593371532707023,22.157083333351054,lubelskie
11637841,49.822638888928736,3.79512851905766,19.042083333348568,śląskie
7310179,49.80736111115095,1.593914086829904,22.94402777779613,podkarpackie
5648567,52.259305555597365,4.4611305825810685,21.158472222239148,mazowieckie
14367609,51.570138888930146,1.6746819601006548,15.128472222234326,lubuskie
1323603,52.65041666670879,1.7454618973683569,17.967916666681038,kujawsko-pomorskie
16575239,51.362916666707754,1.3805496920722882,21.57430555557281,mazowieckie
14235085,53.44069444448719,2.0404755898336258,19.09180555557083,kujawsko-pomorskie
411724,52.235972222264,1.3918038437681104,21.37402777779488,mazowieckie
12552374,52.09819444448611,0.6889152171703061,22.84791666668495,mazowieckie
11636844,50.56263888892935,0.6820352748058077,23.3787500000187,lubelskie
14904437,52.58347222226429,1.2528859168063038,20.013750000016014,mazowieckie
1129905,52.77375000004221,0.5957631703090818,22.754305555573765,podlaskie
4353123,52.22375000004178,2.3289865918896555,17.011250000013607,wielkopolskie
5047411,51.861250000041494,1.2838597540195849,22.54986111112915,lubelskie
13507827,50.99819444448524,0.8341554998394707,19.83875000001587,łódzkie
5478940,51.88930555559707,1.2846334626950746,16.827083333346796,wielkopolskie
13270147,52.97013888893125,1.6254377005385914,17.62763888890299,kujawsko-pomorskie
16134470,53.70013888893185,1.7095796176408722,18.506527777792577,pomorskie
4592080,50.444027777818135,3.4605276811672883,18.825416666681726,śląskie
11013268,53.68569444448739,1.1877455638368692,18.14069444445895,kujawsko-pomorskie
5381030,52.66208333337546,0.9068926545036556,21.832083333350802,mazowieckie
15460775,51.9695833333749,0.5731046137701529,20.143750000016112,łódzkie
14780950,53.502916666709474,0.9192698494129768,18.821250000015052,kujawsko-pomorskie
3772815,53.642361111154024,1.444840314463815,21.538194444461674,warmińsko-mazurskie
11192816,51.270694444485464,1.5140687631209209,20.97208333335011,mazowieckie
14778686,54.53708333337696,1.6713597375350997,18.09263888890336,pomorskie
5032553,52.40069444448636,4.097654815131893,22.243472222240015,mazowieckie
6375965,54.147361111154424,1.5654676014993298,18.030972222236645,pomorskie
7903595,50.684861111151655,1.1643786922694328,22.50291666668467,lubelskie
4786092,50.83569444448512,1.5671805361094362,21.00513888890569,świętokrzyskie
10755290,53.41486111115384,3.45040785462686,16.72458333334671,wielkopolskie
10072153,51.31458333337439,2.2378653081214286,17.127361111124813,dolnośląskie
4160382,50.34541666670693,0.8648165641263663,20.524305555571974,świętokrzyskie
15388429,49.71263888892865,3.1809615962419837,19.224861111126486,śląskie
5149498,50.44458333337369,1.4889997195435594,16.699305555568912,dolnośląskie
10779543,51.104583333374215,1.7526254042175096,18.862638888903977,łódzkie
11910528,50.32958333337359,1.6335156488840148,19.565694444460092,małopolskie
16691478,52.49902777781978,0.3685165091373978,15.906250000012724,wielkopolskie
14845911,51.582638888930155,0.9042861546856537,20.458750000016366,mazowieckie
72581,50.70791666670723,2.2829139208905147,22.394583333351246,lubelskie
14723667,52.75402777781998,0.4426349227832364,23.037361111129538,podlaskie
